product_id,title,publisher,developer,short_description,category,original_release_date,gamepass_added_date,rating_7_days_count,rating_30_days_count,rating_alltime_count,rating_7_days_avg,rating_30_days_avg,rating_alltime_avg,Rating_play_count_7_days,Rating_play_count_30_days,Rating_play_count_alltime,has_gamepass_remediation,current_price
9NNHK7K8RV9C,Herdling,Panic,Okomotive,Guide a herd of mysterious creatures on a stirring and beautiful journey into the mountains… and beyond.,Unknown,2025-08-21 13:00:00+00:00,,3,44,1903,3.7,4.5,4.2,0.0,0.0,0.0,True,17.49
9P7M1VCXKQVD,The Rogue Prince of Persia™,Ubisoft,,"In this challenging, fast-paced roguelite, every death is a unique chance to rewrite fate, save Persia – or die trying. Master fluid, acrobatic combat and parkour as you explore your kingdom to right your wrongs!",Unknown,2025-08-20 14:00:00+00:00,,3,12,1007,1.7,2.8,3.4,0.0,0.0,0.0,True,29.99
9NMZH1KXLTSB,Blacksmith Master (Game Preview),Hooded Horse,Untitled Studio,Manage your own medieval smithy in Blacksmith Master and supervise the entire process from mining ores and gems to designing and selling finished products. Forge everything from weapons and armor to tools and cooking utensils to fund your craft and become the Blacksmith Master.,Unknown,2025-08-19 13:00:00+00:00,,0,0,365,0.0,0.0,3.8,0.0,0.0,0.0,False,19.99
9NS76Q8J3FJV,Caesar Empire Wars XBox,Pix Arts,Pix Arts, building/strategy war game.,Unknown,2019-12-02 06:00:22.614131900+00:00,,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,False,4.99
9MZKGMN35RM0,Climber: Sky is the Limit, Art Games Studio S.A.,A2 Softworks / Art Games Studio S.A.,"Climber: Sky is the Limit is a mountain walking simulator game where you become a winter climber. To succeed you need to plan the trip, prepare appropriate equipment, face extreme weather conditions, and survive. Only the sky is the limit!",Unknown,2024-01-24 16:00:00+00:00,,1,1,89,2.0,2.0,3.1,0.0,0.0,0.0,False,12.49
9P4DJQQ8TF33,Gun Free To Fire - shooting games,unidevstudio,unidevstudio,"Best action shooter game, easy controls, realistic 3D graphics and fun offline missions. Get your best shooting gun and take to action!

Play offline in a challenging single-player campaign, survive in competitive sniper shooting battle online and don't stop shooting in cool war events, such as Zombies Survival or Sniper Ops",Unknown,2021-07-19 05:31:22.978802200+00:00,,0,0,479,0.0,0.0,3.9,0.0,0.0,0.0,False,2.79
9P3ZDHTGC23P,Spacewing War,Eastasiasoft Limited,"Eastasiasoft Limited, Pneuma Games",,Unknown,2022-06-08 00:00:00+00:00,,0,0,34,0.0,0.0,3.2,0.0,0.0,0.0,False,6.99
9PG28RXDG9GQ,Aliens: Fireteam Elite,Cold Iron Studios ,Cold Iron Studios ,"Aliens: Fireteam Elite is a cooperative third-person survival game set in the iconic Alien Universe. Battle through hordes of different types of Xenomorph, customize your character and gear, and level-up as you try to contain this ever-growing threat.",Unknown,2021-08-24 04:00:00+00:00,,11,36,8579,3.4,3.7,3.2,0.0,0.0,0.0,True,7.49
9NC7NRD0CM11,Heretic + Hexen,Bethesda Softworks,"id Software, Nightdive Studios","Step into the definitive re-release of two dark spell-casting shooters that shaped the genre. This enhanced restoration makes Heretic™ + Hexen™ available to new audiences and long-time fans with expanded accessibility across more platforms and languages than ever before.

Whether you're returning to these shadowy realms or discovering them for the first time, an epic legacy awaits.",Unknown,2025-08-07 18:00:00+00:00,,8,22,967,5.0,4.7,4.4,0.0,0.0,0.0,True,10.04
9MWQ4NQ5WX37,Doki Doki Literature Club Plus!,Serenity Forge,Team Salvato,Welcome to the club! Write poems for your crush and experience the terror of school romance in this critically-acclaimed psychological horror story.,Unknown,2021-06-30 16:00:00+00:00,,24,57,4076,5.0,4.8,4.9,0.0,0.0,0.0,False,10.49
9PHF9K5Q6ZLZ,skate.™ (Game Preview),Electronic Arts,Full Circle,"The next evolution of the award-winning skate.™ franchise is here in Game Preview.

Experience improved Flick-It controls, the rich physics based skateboarding gameplay that provides those “only in skate.™“ moments and off-board exploration for full freedom in the online multiplayer world of San Vansterdam.

Your new favorite hangout awaits.",Unknown,2025-09-16 17:00:00+00:00,,197,893,13234,2.7,2.7,2.9,0.0,0.0,0.0,False,0.0
9P7QR4N2DXT6,Skeletal Avenger,10tons Ltd.,10tons Ltd.,"Guide a skull-chucking skeletal warrior on a quest for vengeance. Skeletal Avenger is a hack'n'slash where you'll build a new playstyle with perks each run. The ultimate goal is revenge, but first you need to master deadly tools and learn to defeat peculiar enemies.",Unknown,2021-09-29 00:00:00+00:00,,0,0,74,0.0,0.0,4.4,0.0,0.0,0.0,False,16.99
9N86QX607TMR,He is Coming (Game Preview),Hooded Horse,Chronocle,"Deep in the forgotten corners of the world, a dark force stirs – the Demon King rises once more. Sharpen your wits, seek out powerful artifacts, and stand firm in the face of the apocalypse in this roguelite RPG auto battler.",Unknown,2025-07-17 13:00:00+00:00,,2,3,315,4.0,4.3,4.0,0.0,0.0,0.0,True,19.99
9MWV1MV9LWF4,My Friendly Neighborhood,DreadXP,John Szymanski & Evan Szymanski,"Something scary is happening with everyone's favorite Saturday morning puppet show, The Friendly Neighborhood! Play as Gordon, a repairman sent to get to the bottom of this disturbing dilemma. Fend off puppets and solve puzzles in this survival horror adventure.",Unknown,2025-07-17 17:00:00+00:00,,10,42,1574,4.3,4.4,4.2,0.0,0.0,0.0,True,29.99
9N1WK33QNSRJ,Tony Hawk's™ Pro Skater™ 3 + 4,Activision Publishing Inc.,,"Get hyped for the legendary franchise to return with Tony Hawk’s™ Pro Skater™ 3 + 4. Everything you loved is back, but revamped with more skaters, new parks, gnarlier tricks, eardrum shattering music, plus a whole lot more.",Unknown,,,9,17,2266,2.7,2.3,2.3,0.0,0.0,0.0,False,0.0
BNNMLWZRNQF6,Ultimate Chicken Horse,Clever Endeavour Games,Clever Endeavour Games,"Ultimate Chicken Horse is a party platformer game where you build the level as you play, placing traps and hazards to mess with your friends, but trying not to mess yourself up in the process.",Unknown,2017-12-15 00:00:00+00:00,,6,29,2032,3.5,4.2,4.2,0.0,0.0,0.0,True,14.99
9N1J11R9SG6Z,Ultimate Ski Jumping 2020,Blue Sunset Games,Blue Sunset Games,"Winter and summer competitions. Even jumping on the Moon and the beach! 

Story mode, lots of training jumps, qualification rounds and tournaments are waiting for you! 

Time to fly!",Unknown,2020-05-08 10:00:00+00:00,,0,0,64,0.0,0.0,3.5,0.0,0.0,0.0,False,9.99
BQT43569VWF2,Subterrain,Pixellore,Pixellore,"Uncompromising Sci-Fi survival on Mars! Manage the entire colony single-handed! 

Craft, Research, Explore and Fight against evolving mutants.

Vast open world and randomly generated levels to explore! 

Can you survive long enough to escape the horror?",Unknown,2017-01-27 00:00:00+00:00,,0,0,153,0.0,0.0,4.1,0.0,0.0,0.0,False,16.99
BPCN22ZVT05C,Rise of the Tomb Raider,Crystal Dynamics,Crystal Dynamics,"Featuring epic, high-octane action moments set in the most beautifully hostile environments on earth, Rise of the Tomb Raider delivers a cinematic survival action adventure where you will join Lara Croft on her first tomb raiding expedition.",Unknown,2015-11-10 00:00:00+00:00,,11,44,32697,4.8,4.7,4.7,0.0,0.0,0.0,False,0.0
BV0NSD4NN4V4,Call of Duty®: WWII,Activision,Sledgehammer Games,Call of Duty®: WWII - a breathtaking experience that redefines World War II.,Unknown,2017-11-03 00:00:00+00:00,,33,132,20299,4.8,4.6,3.2,0.0,0.0,0.0,False,0.0
9N00V4DMJSRJ,FBC: Firebreak Deluxe Edition Upgrade,Remedy Entertainment,Remedy Entertainment,Unlock a collection of exclusive cosmetic items and premium voice packs.,Unknown,2025-06-17 10:00:00+00:00,,1,1,20,5.0,5.0,4.8,0.0,0.0,0.0,False,9.99
9PMXPQ307Z5P,Crash Bandicoot™ 4: It’s About Time,Activision Publishing Inc.,,"This game leverages Smart Delivery allowing access to both the Xbox One title and the Xbox Series X|S title*.

Buy digitally and get the Totally Tubular Skins for Crash and Coco**.

It’s About Time - for a brand-wumping new Crash Bandicoot™ game!",Unknown,2020-10-02 01:00:00+00:00,,0,3,1134,0.0,5.0,4.3,0.0,0.0,0.0,True,19.79
9N245SQH49WX,The Alters: Deluxe Edition,11 bit studios,11 bit studios,"Explore an emotional sci-fi game that features a unique blend of adventure, survival, and base-building elements. Play as Jan Dolski, a simple worker who creates alternative versions of himself in a desperate attempt to escape from a planet where even sun rays can prove deadly.",Unknown,2025-06-13 12:00:00+00:00,,0,1,12,0.0,5.0,5.0,0.0,0.0,0.0,True,34.64
9PLG24BMTP3T,Crypt Custodian,"Top Hat Studios, Inc.",Kyle Thompson,"Sweep up the afterlife as Pluto the cat in this charming action adventure/Metroidvania about life, relationships, and moving on.",Unknown,2024-08-27 16:00:00+00:00,,19,43,1262,4.7,4.6,4.5,0.0,0.0,0.0,True,13.99
9NDKXPQBBNJN,Spray Paint Simulator,Whitethorn Games,North Star Video Games,"Bring color to the world in Spray Paint Simulator! Restore worn-out surfaces with a fresh coat of paint and watch them come back to life. Use your spray tool with precision, cover every inch, and enjoy the satisfaction of a flawless finish.",Unknown,2025-05-29 14:00:00+00:00,,4,30,1335,2.8,2.3,2.6,0.0,0.0,0.0,True,14.99
9N5DV8310XP7,Metaphor: ReFantazio,SEGA,ATLUS,"From the creative minds behind Persona 3, 4, & 5 comes Metaphor: ReFantazio, a fantasy world, where your protagonist will journey alongside his fairy companion, Gallica, to lift the curse from the kingdom’s lost prince. Control your destiny, face your fears & awaken magical ""Archetype"" powers that lie dormant in your heart. Strengthen your bonds and build your party to take down powerful foes and discover the kingdom’s true nature.
",Unknown,2024-10-11 00:00:00+00:00,,26,84,3754,4.5,4.1,4.4,0.0,0.0,0.0,True,34.99
BVQ3V30ZXVT5,Tom Clancy’s The Division 2,UBISOFT,MASSIVE ENTERTAINMENT,"Play Tom Clancy’s The Division 2, a shooter RPG with a thrilling campaign fully playable in co-op and multiple PvP modes. Join the Division, an elite group of civilian agents, engage in intense tactical combat, team-up with your friends, and survive in a dynamic open world to save Washington, D.C., from hostile factions.",Unknown,2019-03-15 00:00:00+00:00,,22,100,11589,3.0,3.5,3.5,0.0,0.0,0.0,True,7.49
9NNNMBXFFG4W,Tales of Kenzera™: ZAU,Electronic Arts,Surgent Studios,"Wield the dance of the shaman. Reclaim your father’s spirit.
Brave the beautiful and treacherous land of Kenzera with the God of Death in Tales of Kenzera™: ZAU, a thrilling metroidvania-style adventure crafted by Surgent Studios.",Unknown,2024-04-23 16:00:00+00:00,,3,13,1198,3.7,3.8,3.6,0.0,0.0,0.0,False,6.99
BTB6374NZGV3,[PROTOTYPE®],Activision,Radical Entertainment and FunLabs,"Discover what lies beyond the edge of evolution. PROTOTYPE puts gamers at the helm of Alex Mercer, a genetically mutated shape-shifter with no memory of his past hell-bent on solving the mystery of his existence as he tears through a densely populated New York City moving with Parkour-style fluidity and consuming anybody that gets in his way... assuming their physical identity, memories and abilities.",Unknown,2015-08-12 00:00:00+00:00,,3,17,2628,3.7,3.6,3.9,0.0,0.0,0.0,False,9.89
9NQ6Z171XZX8,Undisputed,Deep Silver,Steel City Interactive ,"Become Undisputed and rule the ring in the most authentic boxing game to date! Featuring true to life visuals, bone-jarring action, and more licensed boxers than ever before, Undisputed gives you unprecedented control to master every inch of the ring. ",Unknown,2024-10-11 15:00:00+00:00,,34,187,3021,2.1,2.0,2.3,0.0,0.0,0.0,False,49.99
9NFGR7284HXC,Bridge Race,QubicGames S.A.,QubicGames,"Build your way to victory, one brick at a time!
",Unknown,2025-05-30 04:00:00+00:00,,1,1,40,5.0,5.0,3.8,0.0,0.0,0.0,False,2.99
9N83WWN31GFP,Checkers for Kids,Prison Games,Marionette Games,,Unknown,2021-08-20 00:00:00+00:00,,0,0,15,0.0,0.0,3.6,0.0,0.0,0.0,False,8.99
9N37RMLXBH85,Commandos: Origins - Deluxe Edition,Kalypso Media,Claymore Game Studios,"Commandos: Origins – Deluxe Edition delivers a unique experience for fans of the series, delving into the rich history of Commandos, a genre-defining series for the real-time tactics space, and adding some extraordinary goodies along the way.",Unknown,2025-04-09 14:00:00+00:00,,0,0,1,0.0,0.0,5.0,0.0,0.0,0.0,True,55.99
9NVH4XG38T95,Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles,SEGA,"CyberConnect2 Co., Ltd.","Become the blade that destroys demons!

In solo play mode, walk the path of Tanjiro Kamado and experience the story depicted in the anime ""Demon Slayer: Kimetsu no Yaiba"" as Tanjiro fights to restore his sister Nezuko's humanity and battle the demon threat!

Play Versus mode, which allows up to 2 players to battle in offline or online 1v1 battles with any combination of characters! With simple controls and exhilarating gameplay, rise up to become the strongest of the Demon Slayers!",Unknown,,,5,11,3385,3.4,3.8,4.3,0.0,0.0,0.0,False,0.0
BXTVK4CFXZZT,Drag Pack,Codemasters,Codemasters Racing,"Test your reactions and put pedal to metal in a brand new game mode by downloading the Drag Pack! Receive three blisteringly fast custom drag cars, a new Single Player Drag Championship and three drag strips set at GRID Autosport locations.",Unknown,2014-10-14 00:00:00+00:00,,0,0,8,0.0,0.0,4.4,0.0,0.0,0.0,False,0.0
9NRN0G8KJPSL,World Enduro Rally,GraphicDNA,GraphicDNA,"World Enduro Rally is the best Enduro racing game available. Beat your friends' best times in amazing locations such as China, Yosemite National Park, Iguazú Falls or The Golden Gate in San Francisco. Race through canyons in Australia, test your skills in the most wonderful glaciers of Argentina, or immerse yourself in the most beautiful forests of Spain. ",Unknown,2019-02-01 00:00:00+00:00,,0,0,251,0.0,0.0,3.3,0.0,0.0,0.0,False,0.99
9P3M382025Q7,Space Engineers: Frostbite Pack,Keen Software House,Keen Software House,,Unknown,2020-08-26 17:00:00+00:00,,0,0,48,0.0,0.0,4.4,0.0,0.0,0.0,False,4.99
9NXN3L4LZC81,Grand Prix Story,Kairosoft,Kairosoft,Enjoy racing at your own pace in this racing team management simulator.,Unknown,2024-06-20 04:00:00+00:00,,1,1,26,5.0,5.0,4.8,0.0,0.0,0.0,False,9.59
9PB86W3JK8Z5,MechWarrior 5: Mercenaries,Piranha Games Inc.,Piranha Games Inc.,"BE YOUR OWN WEAPON OF WAR

Welcome to the year 3015! It’s a hell of a time to be alive. Humanity has colonized thousands of star systems, war is everywhere, and the battlefields of the future are dominated by hulking machines known as BattleMechs. It’s dangerous work for the elite pilots of these metal monstrosities, but that’s why a power hungry MechWarrior like you came here, right? If you’re looking to blast, wreck, stomp - and profit - step inside!  ",Unknown,2021-05-27 00:00:00+00:00,,2,18,4914,3.0,4.4,3.3,0.0,0.0,0.0,True,29.99
C38Z8L4RHSHS,Mega Man® Legacy Collection,Capcom,Digital Eclipse,"Mega Man Legacy Collection is a celebration of the 8-bit history of Capcom’s Blue Bomber! Six classic games in one including a new Challenge Mode that remixes levels for a whole new gaming experience. Museum Mode offers total immersion into Mega Man history featuring sketches, concept art and more.  Leader boards and video replays give fans the ability to showcase their Mega Talent!",Unknown,2015-08-25 00:00:00+00:00,,1,3,3141,5.0,5.0,4.4,0.0,0.0,0.0,False,4.94
9PN42GDJ8XFG,Police Stories,HypeTrain Digital,Mighty Morgan,,Unknown,2021-07-09 00:00:00+00:00,,0,2,274,0.0,5.0,4.2,0.0,0.0,0.0,False,14.99
9MV1S60RTR0R,Tanks Bundle,EpiXR Games,EpiXR Games,If you love classic tank games or are up for a short challenge for in between this bundle is for you! ,Unknown,2021-06-10 18:42:09.911061700+00:00,,0,0,1,0.0,0.0,5.0,0.0,0.0,0.0,False,14.99
BNQMNDKFH3Z6,Skylanders Imaginators,Activision,Toys For Bob,"Portal Masters, use the power of your imagination to create your own Skylanders and battle in the ultimate adventure alongside the almighty Senseis to save Skylands.",Unknown,2016-10-16 00:00:00+00:00,,0,0,610,0.0,0.0,4.1,0.0,0.0,0.0,False,0.0
9N0TRF57SMQH,SpiderHeck,tinyBuild,Neverjam,"Spiders with laser swords! Swing, stab, shoot with style and cool parkour.",Unknown,2022-09-22 16:00:00+00:00,,8,29,4217,4.0,4.6,4.2,0.0,0.0,0.0,False,14.99
